#FORMAT	     : EMSA/MAS Spectral Data File
#VERSION     : 1.0
#TITLE       : Si3N4_beta_Si_K_Flank_32xray
#DATE        : 
#TIME        : 
#OWNER       : eelsdatabase.net
#NPOINTS     : 401
#NCOLUMNS    : 1
#XUNITS      : eV
#YUNITS      : 
#DATATYPE    : XY
#XPERCHAN    : 0.20996
#OFFSET      : 1830.00000
#SIGNALTYPE  : ELS
#SPECTRUM    : Spectral Data Starts Here
1872.62000, 0.97990
1872.80005, 0.97672
1873.00000, 0.97473
1873.18994, 0.97323
1873.41003, 0.97099
1873.60999, 0.96944
1873.81006, 0.96728
1874.00000, 0.96559
1874.19995, 0.96344
1874.41003, 0.96169
1874.59998, 0.96021
1874.81006, 0.95757
1875.01001, 0.95606
1875.20996, 0.95403
1875.40002, 0.95169
1875.59998, 0.94862
1875.79004, 0.94434
1876.00000, 0.93997
1876.19995, 0.93539
1876.39001, 0.93013
1876.59998, 0.92421
1876.80005, 0.91807
1877.00000, 0.91146
1877.19995, 0.90483
1877.39001, 0.89929
1877.59998, 0.89293
1877.81006, 0.88645
1878.00000, 0.88006
1878.19995, 0.87467
1878.40002, 0.86893
1878.59998, 0.86412
1878.79004, 0.85923
1879.00000, 0.85535
1879.20996, 0.85179
1879.40002, 0.84886
1879.60999, 0.84610
1879.81006, 0.84475
1880.00000, 0.84278
1880.19995, 0.84182
1880.41003, 0.84140
1880.62000, 0.84146
1880.80005, 0.84210
1881.00000, 0.84137
1881.20996, 0.84213
1881.40002, 0.84160
1881.59998, 0.84058
1881.81006, 0.84149
1882.00000, 0.84212
1882.20996, 0.84190
1882.40002, 0.84137
1882.59998, 0.84016
1882.80005, 0.83888
1883.00000, 0.83654
1883.19995, 0.83543
1883.40002, 0.83367
1883.59998, 0.83142
1883.81006, 0.82919
1884.00000, 0.82486
1884.19995, 0.82078
1884.40002, 0.81789
1884.59998, 0.81427
1884.80005, 0.80956
1884.98999, 0.80579
1885.20996, 0.80152
1885.40002, 0.79748
1885.59998, 0.79267
1885.79004, 0.78936
1886.02002, 0.78533
1886.19995, 0.78151
1886.40002, 0.77976
1886.59998, 0.77751
1886.81006, 0.77578
1887.01001, 0.77424
1887.19995, 0.77338
1887.40002, 0.77237
1887.58997, 0.77191
1887.80005, 0.77241
1888.00000, 0.77365
1888.19995, 0.77374
1888.39001, 0.77470
1888.58997, 0.77622
1888.81006, 0.77738
1889.00000, 0.77989
1889.19995, 0.78148
1889.41003, 0.78362
1889.59998, 0.78588
1889.80005, 0.78877
1889.98999, 0.79156
1890.20996, 0.79455
1890.41003, 0.79748
1890.60999, 0.80102
1890.81006, 0.80489
1891.00000, 0.80870
1891.19995, 0.81245
1891.40002, 0.81663
1891.58997, 0.82111
1891.80005, 0.82607
1891.98999, 0.83175
1892.18994, 0.83746
1892.39001, 0.84302
1892.60999, 0.84819
1892.80005, 0.85367
1893.00000, 0.85988
1893.19995, 0.86592
1893.41003, 0.87149
1893.60999, 0.87699
1893.81006, 0.88305
1893.98999, 0.88840
1894.19995, 0.89403
1894.40002, 0.89905
1894.59998, 0.90408
1894.81006, 0.90840
1895.00000, 0.91348
1895.20996, 0.91796
1895.40002, 0.92147
1895.59998, 0.92422
1895.80005, 0.92769
1896.00000, 0.93095
1896.19995, 0.93359
1896.39001, 0.93713
1896.59998, 0.93969
1896.81006, 0.94213
1897.00000, 0.94410
1897.18994, 0.94632
1897.40002, 0.94792
1897.60999, 0.94981
1897.80005, 0.95206
1898.02002, 0.95355
1898.19995, 0.95645
1898.40002, 0.95945
1898.59998, 0.96116
1898.79004, 0.96340
1899.01001, 0.96555
1899.18994, 0.96788
1899.41003, 0.97068
1899.60999, 0.97314
1899.79004, 0.97595
1900.00000, 0.97786
1900.19995, 0.98177
1900.41003, 0.98433
1900.59998, 0.98690
1900.80005, 0.98999
1901.00000, 0.99380
1901.19995, 0.99691
1901.40002, 0.99916
1901.59998, 1.0031
1901.81006, 1.0046
1902.00000, 1.0063
1902.21997, 1.0088
1902.40002, 1.0110
1902.59998, 1.0133
1902.80005, 1.0139
1903.00000, 1.0147
1903.20996, 1.0163
1903.40002, 1.0167
1903.59998, 1.0166
1903.80005, 1.0168
1904.01001, 1.0168
1904.19995, 1.0169
1904.39001, 1.0162
1904.59998, 1.0161
1904.81995, 1.0155
1905.00000, 1.0145
1905.18994, 1.0140
1905.41003, 1.0142
1905.59998, 1.0126
1905.80005, 1.0116
1906.00000, 1.0115
1906.19995, 1.0103
1906.40002, 1.0098
1906.59998, 1.0090
1906.81006, 1.0088
1907.01001, 1.0081
1907.20996, 1.0067
1907.40002, 1.0062
1907.58997, 1.0057
1907.80005, 1.0063
1907.98999, 1.0050
1908.19995, 1.0046
1908.39001, 1.0034
1908.58997, 1.0024
1908.81006, 1.0004
1908.98999, 1.0007
1909.19995, 1.0008
1909.40002, 1.0007
1909.59998, 1.0004
1909.80005, 1.0004
1910.00000, 1.0001
#ENDOFDATA   : End Of Data and File
