#FORMAT	     : EMSA/MAS Spectral Data File
#VERSION     : 1.0
#TITLE       : Si3N4_alpha_Si_K_Flank_31xray
#DATE        : 
#TIME        : 
#OWNER       : eelsdatabase.net
#NPOINTS     : 401
#NCOLUMNS    : 1
#XUNITS      : eV
#YUNITS      : 
#DATATYPE    : XY
#XPERCHAN    : 0.20996
#OFFSET      : 1830.00000
#SIGNALTYPE  : ELS
#SPECTRUM    : Spectral Data Starts Here
1872.80005, 1.35554
1873.00000, 1.35030
1873.18994, 1.34026
1873.41003, 1.32975
1873.60999, 1.32451
1873.81006, 1.31507
1874.00000, 1.30599
1874.19995, 1.29983
1874.41003, 1.29156
1874.59998, 1.28788
1874.81006, 1.28363
1875.01001, 1.27777
1875.20996, 1.26991
1875.40002, 1.26390
1875.59998, 1.26102
1875.79004, 1.25397
1876.00000, 1.25305
1876.19995, 1.25238
1876.39001, 1.25006
1876.59998, 1.24744
1876.80005, 1.24327
1877.00000, 1.24065
1877.19995, 1.23781
1877.39001, 1.23287
1877.59998, 1.22947
1877.81006, 1.22479
1878.00000, 1.22165
1878.19995, 1.21748
1878.40002, 1.21479
1878.59998, 1.21011
1878.79004, 1.20763
1879.00000, 1.20557
1879.20996, 1.20310
1879.40002, 1.20284
1879.60999, 1.20022
1879.81006, 1.19708
1880.00000, 1.19421
1880.19995, 1.19107
1880.41003, 1.19004
1880.62000, 1.18587
1880.80005, 1.18277
1881.00000, 1.18085
1881.20996, 1.17819
1881.40002, 1.17838
1881.59998, 1.17583
1881.81006, 1.17506
1882.00000, 1.17768
1882.20996, 1.17539
1882.40002, 1.17288
1882.59998, 1.17251
1882.80005, 1.16598
1883.00000, 1.16274
1883.19995, 1.15717
1883.40002, 1.15097
1883.59998, 1.14540
1883.81006, 1.14145
1884.00000, 1.13603
1884.19995, 1.13271
1884.40002, 1.12522
1884.59998, 1.12267
1884.80005, 1.11337
1884.98999, 1.10891
1885.20996, 1.10253
1885.40002, 1.09663
1885.59998, 1.08969
1885.79004, 1.08434
1886.02002, 1.08002
1886.19995, 1.07637
1886.40002, 1.07135
1886.59998, 1.06715
1886.81006, 1.06313
1887.01001, 1.05918
1887.19995, 1.05556
1887.40002, 1.05202
1887.58997, 1.04970
1887.80005, 1.04712
1888.00000, 1.04612
1888.19995, 1.04564
1888.39001, 1.04361
1888.58997, 1.04162
1888.81006, 1.03852
1889.00000, 1.04151
1889.19995, 1.04261
1889.41003, 1.04306
1889.59998, 1.04324
1889.80005, 1.04346
1889.98999, 1.04568
1890.20996, 1.04911
1890.41003, 1.05342
1890.60999, 1.05604
1890.81006, 1.05888
1891.00000, 1.06010
1891.19995, 1.06228
1891.40002, 1.06733
1891.58997, 1.07202
1891.80005, 1.07678
1891.98999, 1.08393
1892.18994, 1.08936
1892.39001, 1.09781
1892.60999, 1.10537
1892.80005, 1.11319
1893.00000, 1.12271
1893.19995, 1.13248
1893.41003, 1.14053
1893.60999, 1.14886
1893.81006, 1.15576
1893.98999, 1.16204
1894.19995, 1.16709
1894.40002, 1.17259
1894.59998, 1.17506
1894.81006, 1.17993
1895.00000, 1.18026
1895.20996, 1.18233
1895.40002, 1.18520
1895.59998, 1.18863
1895.80005, 1.19155
1896.00000, 1.19354
1896.19995, 1.19336
1896.39001, 1.19417
1896.59998, 1.19443
1896.81006, 1.19277
1897.00000, 1.19358
1897.18994, 1.19557
1897.40002, 1.19609
1897.60999, 1.19247
1897.80005, 1.19258
1898.02002, 1.19406
1898.19995, 1.19417
1898.40002, 1.19350
1898.59998, 1.19362
1898.79004, 1.19077
1899.01001, 1.19306
1899.18994, 1.19092
1899.41003, 1.18985
1899.60999, 1.18472
1899.79004, 1.18288
1900.00000, 1.18100
1900.19995, 1.18070
1900.41003, 1.18376
1900.59998, 1.18816
1900.80005, 1.18520
1901.00000, 1.18583
1901.19995, 1.18982
1901.40002, 1.19358
1901.59998, 1.19771
1901.81006, 1.19981
1902.00000, 1.20383
1902.21997, 1.20465
1902.40002, 1.20811
1902.59998, 1.21136
1902.80005, 1.21428
1903.00000, 1.21940
1903.20996, 1.22250
1903.40002, 1.22383
1903.59998, 1.22331
1903.80005, 1.22449
1904.01001, 1.22464
1904.19995, 1.22612
1904.39001, 1.22789
1904.59998, 1.22966
1904.81995, 1.23195
1905.00000, 1.23453
1905.18994, 1.23305
1905.41003, 1.23169
1905.59998, 1.23671
1905.80005, 1.23604
1906.00000, 1.23659
1906.19995, 1.23645
1906.40002, 1.23523
1906.59998, 1.23564
1906.81006, 1.23482
1907.01001, 1.23589
1907.20996, 1.23387
1907.40002, 1.23523
1907.58997, 1.23549
1907.80005, 1.23630
1907.98999, 1.23387
1908.19995, 1.23438
1908.39001, 1.23726
1908.58997, 1.23766
1908.81006, 1.23796
1908.98999, 1.23674
1909.19995, 1.23973
1909.40002, 1.23770
1909.59998, 1.23659
1909.80005, 1.23741
1910.00000, 1.23796
#ENDOFDATA   : End Of Data and File
